               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 149,            0.098195,             0.10893,            0.022129,             0.48956,             0.33406,             0.34735,             0.18783,            0.095557,             0.11166,            0.029981,           0.0055942,           0.0055942,           0.0055942
                 150,            0.098064,             0.10815,            0.021964,             0.47416,             0.34119,             0.34721,             0.18773,            0.095558,             0.11164,            0.029986,           0.0055471,           0.0055471,           0.0055471
                 151,            0.097591,             0.10748,            0.022072,             0.48544,             0.33718,             0.34693,             0.18759,            0.095559,             0.11168,            0.029992,              0.0055,              0.0055,              0.0055
                 152,            0.097719,             0.10683,            0.022098,             0.47401,             0.34242,             0.34686,             0.18758,            0.095556,             0.11169,            0.029995,           0.0054529,           0.0054529,           0.0054529
                 153,            0.097408,             0.10643,            0.021888,             0.49273,             0.33355,             0.34652,             0.18755,            0.095558,             0.11173,                0.03,           0.0054058,           0.0054058,           0.0054058
                 154,            0.097574,             0.10683,            0.022147,             0.49575,             0.33286,             0.34672,             0.18754,            0.095558,             0.11172,            0.030003,           0.0053587,           0.0053587,           0.0053587
                 155,            0.097588,             0.10804,            0.021833,             0.46143,              0.3474,             0.34637,             0.18734,            0.095557,             0.11174,            0.030008,           0.0053116,           0.0053116,           0.0053116
                 156,            0.097054,             0.10612,            0.021706,             0.47244,             0.34259,             0.34662,             0.18773,            0.095555,             0.11175,            0.030013,           0.0052645,           0.0052645,           0.0052645
                 157,            0.097551,             0.10675,            0.021681,             0.47529,             0.34151,             0.34672,             0.18778,            0.095555,             0.11173,            0.030012,           0.0052174,           0.0052174,           0.0052174
                 158,            0.097579,             0.10716,            0.021911,             0.47739,             0.34021,             0.34652,             0.18758,            0.095554,             0.11175,            0.030012,           0.0051704,           0.0051704,           0.0051704
                 159,            0.097421,              0.1074,            0.021854,             0.47861,              0.3393,             0.34657,              0.1877,            0.095553,             0.11177,            0.030017,           0.0051234,           0.0051234,           0.0051234
                 160,            0.097245,             0.10755,            0.021836,             0.49258,             0.33391,             0.34658,             0.18758,            0.095551,             0.11179,            0.030016,           0.0050765,           0.0050765,           0.0050765
                 161,            0.097375,              0.1072,             0.02191,             0.49312,             0.33319,             0.34666,             0.18783,            0.095549,             0.11177,            0.030019,           0.0050296,           0.0050296,           0.0050296
                 162,            0.097647,             0.10851,            0.021659,             0.45699,             0.35052,             0.34703,             0.18793,            0.095549,             0.11176,            0.030022,           0.0049828,           0.0049828,           0.0049828
                 163,            0.097232,             0.10767,            0.021599,             0.45694,             0.35084,             0.34693,             0.18775,            0.095548,              0.1118,            0.030026,            0.004936,            0.004936,            0.004936
                 164,            0.097617,              0.1089,            0.021802,             0.46077,             0.34845,             0.34675,              0.1878,            0.095546,             0.11178,            0.030033,           0.0048893,           0.0048893,           0.0048893
                 165,            0.097056,              0.1068,            0.021795,             0.45477,             0.35228,              0.3471,             0.18806,            0.095545,              0.1118,            0.030039,           0.0048426,           0.0048426,           0.0048426
                 166,            0.097374,             0.10731,             0.02157,             0.44973,             0.35455,             0.34672,             0.18786,            0.095543,             0.11182,            0.030045,            0.004796,            0.004796,            0.004796
                 167,             0.09714,             0.10739,            0.021513,             0.45352,              0.3528,              0.3469,             0.18801,            0.095543,              0.1118,             0.03005,           0.0047495,           0.0047495,           0.0047495
                 168,            0.097082,             0.10752,            0.021608,             0.45456,             0.35274,             0.34698,              0.1881,            0.095544,             0.11184,            0.030059,           0.0047031,           0.0047031,           0.0047031
                 169,            0.097273,             0.10779,            0.021571,             0.48292,             0.33786,             0.34681,             0.18826,            0.095543,             0.11185,            0.030064,           0.0046568,           0.0046568,           0.0046568
                 170,            0.097181,             0.10645,            0.021384,             0.47798,             0.34053,              0.3469,             0.18825,            0.095544,             0.11187,            0.030068,           0.0046105,           0.0046105,           0.0046105
                 171,            0.097098,             0.10625,            0.021376,             0.47652,              0.3412,              0.3468,             0.18808,            0.095541,             0.11189,            0.030071,           0.0045644,           0.0045644,           0.0045644
                 172,            0.096879,             0.10615,            0.021384,             0.47301,             0.34321,             0.34692,             0.18804,            0.095538,             0.11186,            0.030074,           0.0045184,           0.0045184,           0.0045184
                 173,            0.096502,             0.10549,            0.021358,             0.48074,             0.33869,             0.34664,             0.18827,            0.095537,             0.11188,            0.030078,           0.0044724,           0.0044724,           0.0044724
                 174,            0.096979,             0.10715,            0.021381,             0.47917,             0.33977,             0.34676,             0.18823,            0.095538,             0.11191,            0.030083,           0.0044266,           0.0044266,           0.0044266
                 175,            0.097541,             0.10889,            0.021455,              0.4795,             0.34011,             0.34685,             0.18828,            0.095537,             0.11192,            0.030085,           0.0043809,           0.0043809,           0.0043809
                 176,            0.096899,             0.10604,            0.021478,             0.48287,             0.33894,             0.34696,             0.18837,            0.095535,             0.11195,            0.030089,           0.0043353,           0.0043353,           0.0043353
                 177,            0.096619,             0.10595,             0.02131,             0.47778,             0.34192,             0.34667,             0.18819,            0.095535,             0.11196,            0.030096,           0.0042899,           0.0042899,           0.0042899
                 178,            0.097229,             0.10711,            0.021297,             0.48483,             0.33936,             0.34668,             0.18826,            0.095533,             0.11197,            0.030098,           0.0042445,           0.0042445,           0.0042445
                 179,            0.096877,             0.10641,            0.021386,             0.47895,             0.34211,             0.34683,             0.18832,            0.095533,             0.11202,            0.030103,           0.0041994,           0.0041994,           0.0041994
                 180,             0.09705,             0.10612,            0.021342,             0.48266,             0.34088,             0.34685,             0.18834,            0.095533,             0.11201,            0.030109,           0.0041543,           0.0041543,           0.0041543
                 181,            0.096977,             0.10684,            0.021163,             0.48216,             0.34106,             0.34668,             0.18842,            0.095533,             0.11202,            0.030113,           0.0041094,           0.0041094,           0.0041094
                 182,            0.096851,              0.1058,            0.021295,             0.48242,             0.34148,             0.34686,             0.18843,            0.095532,             0.11205,            0.030118,           0.0040647,           0.0040647,           0.0040647
                 183,            0.096936,             0.10575,            0.021173,             0.48437,             0.34058,             0.34641,             0.18844,            0.095531,             0.11207,            0.030121,           0.0040201,           0.0040201,           0.0040201
                 184,            0.096853,             0.10563,            0.021219,             0.48582,             0.33997,              0.3466,             0.18828,            0.095529,             0.11206,            0.030123,           0.0039757,           0.0039757,           0.0039757
                 185,            0.096841,             0.10554,            0.021237,             0.48496,             0.34061,             0.34631,              0.1882,            0.095529,             0.11207,            0.030128,           0.0039314,           0.0039314,           0.0039314
                 186,            0.096725,             0.10663,            0.021069,               0.483,             0.34113,             0.34664,              0.1882,            0.095529,             0.11209,             0.03013,           0.0038873,           0.0038873,           0.0038873
                 187,            0.096774,             0.10683,            0.021236,             0.48215,             0.34188,             0.34656,             0.18825,            0.095529,             0.11209,            0.030131,           0.0038434,           0.0038434,           0.0038434
                 188,             0.09674,             0.10588,            0.021124,             0.48125,             0.34189,             0.34609,             0.18807,             0.09553,             0.11211,            0.030136,           0.0037997,           0.0037997,           0.0037997
                 189,            0.096745,             0.10563,            0.020919,             0.48213,             0.34088,             0.34609,             0.18822,            0.095528,             0.11209,            0.030141,           0.0037562,           0.0037562,           0.0037562
                 190,            0.096655,             0.10671,            0.020956,             0.48102,             0.34147,             0.34605,              0.1883,            0.095529,             0.11212,            0.030146,           0.0037128,           0.0037128,           0.0037128
                 191,             0.09651,             0.10505,             0.02118,             0.47446,             0.34433,             0.34599,             0.18817,            0.095527,             0.11214,            0.030148,           0.0036697,           0.0036697,           0.0036697
                 192,            0.096736,             0.10656,            0.020988,             0.47562,             0.34329,             0.34588,              0.1882,            0.095527,             0.11215,            0.030149,           0.0036267,           0.0036267,           0.0036267
                 193,            0.096762,             0.10646,            0.020935,             0.48577,             0.33907,             0.34621,             0.18829,            0.095528,             0.11216,            0.030152,            0.003584,            0.003584,            0.003584
                 194,             0.09622,             0.10477,            0.020952,             0.47783,             0.34272,             0.34694,              0.1885,            0.095528,             0.11219,            0.030155,           0.0035415,           0.0035415,           0.0035415
                 195,            0.096224,             0.10523,            0.020854,             0.47918,             0.34194,             0.34699,             0.18861,            0.095528,             0.11222,            0.030156,           0.0034991,           0.0034991,           0.0034991
                 196,            0.096301,             0.10512,            0.021005,             0.47959,             0.34175,             0.34697,             0.18869,            0.095527,             0.11221,            0.030158,            0.003457,            0.003457,            0.003457
                 197,            0.096097,             0.10439,            0.020602,             0.47492,             0.34347,             0.34715,             0.18872,            0.095526,             0.11225,             0.03016,           0.0034152,           0.0034152,           0.0034152
                 198,            0.096892,             0.10613,            0.020882,             0.47226,             0.34426,             0.34703,             0.18867,            0.095526,             0.11221,            0.030161,           0.0033735,           0.0033735,           0.0033735
                 199,            0.095818,             0.10256,            0.020779,             0.47033,             0.34492,             0.34705,             0.18863,            0.095527,             0.11222,            0.030165,           0.0033321,           0.0033321,           0.0033321
                 200,            0.096413,             0.10534,            0.020567,             0.49093,             0.33596,             0.34722,             0.18868,            0.095528,             0.11226,            0.030167,           0.0032909,           0.0032909,           0.0032909
                 201,            0.096135,             0.10596,            0.020767,             0.49164,             0.33624,             0.34718,             0.18865,            0.095529,             0.11227,            0.030169,             0.00325,             0.00325,             0.00325
                 202,            0.095987,             0.10428,            0.020655,             0.49135,             0.33601,             0.34735,             0.18871,             0.09553,             0.11227,            0.030173,           0.0032093,           0.0032093,           0.0032093
                 203,            0.096524,              0.1064,            0.020773,              0.4972,             0.33356,             0.34749,              0.1886,            0.095529,             0.11229,            0.030176,           0.0031689,           0.0031689,           0.0031689
                 204,             0.09608,             0.10474,            0.020528,             0.49833,              0.3331,             0.34741,             0.18874,            0.095529,             0.11231,            0.030178,           0.0031287,           0.0031287,           0.0031287
                 205,            0.096336,             0.10507,            0.020658,             0.49894,             0.33331,             0.34738,             0.18883,            0.095529,             0.11232,             0.03018,           0.0030888,           0.0030888,           0.0030888
                 206,            0.096487,             0.10491,            0.020574,             0.50046,             0.33232,             0.34731,             0.18876,            0.095531,             0.11235,            0.030184,           0.0030491,           0.0030491,           0.0030491
                 207,            0.096366,             0.10448,             0.02075,             0.48517,             0.33869,             0.34723,              0.1888,            0.095531,             0.11237,            0.030185,           0.0030097,           0.0030097,           0.0030097
                 208,            0.095503,             0.10249,            0.020551,             0.48964,             0.33664,             0.34728,             0.18878,            0.095532,             0.11235,            0.030187,           0.0029706,           0.0029706,           0.0029706
                 209,            0.096119,             0.10504,            0.020487,             0.48813,             0.33724,             0.34721,             0.18893,            0.095532,             0.11235,            0.030192,           0.0029318,           0.0029318,           0.0029318
                 210,            0.095915,             0.10492,            0.020453,             0.48778,             0.33742,             0.34722,             0.18883,            0.095532,             0.11238,            0.030192,           0.0028932,           0.0028932,           0.0028932
                 211,            0.096016,             0.10367,            0.020593,             0.48539,             0.33811,             0.34721,             0.18888,            0.095534,              0.1124,            0.030193,            0.002855,            0.002855,            0.002855
                 212,            0.096102,             0.10362,            0.020388,             0.48385,             0.33884,             0.34702,              0.1887,            0.095534,              0.1124,            0.030196,            0.002817,            0.002817,            0.002817
                 213,            0.096002,             0.10497,            0.020433,             0.48293,             0.33927,             0.34691,             0.18855,            0.095536,             0.11242,            0.030199,           0.0027793,           0.0027793,           0.0027793
                 214,            0.095908,              0.1046,            0.020384,             0.48276,             0.33896,             0.34669,             0.18841,            0.095536,             0.11243,              0.0302,           0.0027419,           0.0027419,           0.0027419
                 215,             0.09566,             0.10319,            0.020319,             0.47876,             0.34071,             0.34675,             0.18853,            0.095536,             0.11247,            0.030202,           0.0027048,           0.0027048,           0.0027048
                 216,            0.095736,             0.10402,            0.020446,             0.48015,             0.34028,             0.34664,             0.18856,            0.095536,              0.1125,            0.030204,           0.0026681,           0.0026681,           0.0026681
                 217,            0.095961,             0.10547,            0.020331,             0.47691,             0.34154,             0.34625,             0.18838,            0.095538,             0.11251,            0.030208,           0.0026316,           0.0026316,           0.0026316
                 218,            0.095899,             0.10336,            0.020242,             0.47733,             0.34171,             0.34638,             0.18842,            0.095539,             0.11251,             0.03021,           0.0025954,           0.0025954,           0.0025954
                 219,            0.096134,             0.10452,            0.020233,             0.47359,              0.3441,             0.34626,             0.18843,             0.09554,             0.11252,            0.030213,           0.0025596,           0.0025596,           0.0025596
                 220,             0.09604,              0.1047,            0.020394,             0.47709,             0.34193,             0.34624,             0.18843,            0.095542,             0.11253,            0.030217,           0.0025241,           0.0025241,           0.0025241
                 221,            0.095464,             0.10318,            0.020032,             0.47872,             0.34123,             0.34617,             0.18844,            0.095542,             0.11258,            0.030219,           0.0024889,           0.0024889,           0.0024889
                 222,            0.096021,             0.10432,            0.020155,             0.47878,             0.34103,              0.3462,             0.18844,            0.095544,             0.11258,            0.030222,           0.0024541,           0.0024541,           0.0024541
                 223,            0.096005,             0.10418,            0.020001,             0.47398,             0.34333,             0.34647,             0.18843,            0.095546,              0.1126,            0.030226,           0.0024195,           0.0024195,           0.0024195
                 224,            0.096023,             0.10376,            0.020127,              0.4793,             0.34086,             0.34626,             0.18837,            0.095548,             0.11261,             0.03023,           0.0023854,           0.0023854,           0.0023854
                 225,            0.095779,             0.10406,            0.020078,             0.47447,             0.34317,             0.34598,             0.18834,            0.095549,             0.11263,            0.030233,           0.0023515,           0.0023515,           0.0023515
                 226,              0.0958,             0.10337,            0.020193,             0.47705,             0.34185,             0.34632,             0.18829,            0.095551,             0.11263,            0.030238,            0.002318,            0.002318,            0.002318
                 227,            0.095927,             0.10445,            0.020154,             0.47471,             0.34304,             0.34637,             0.18827,            0.095553,             0.11267,            0.030242,           0.0022849,           0.0022849,           0.0022849
                 228,            0.095685,             0.10425,            0.020237,             0.48105,             0.33987,             0.34626,             0.18824,            0.095554,             0.11268,            0.030245,           0.0022521,           0.0022521,           0.0022521
                 229,             0.09587,             0.10398,            0.020147,             0.47814,             0.34128,             0.34624,             0.18833,            0.095555,             0.11271,             0.03025,           0.0022196,           0.0022196,           0.0022196
                 230,            0.095837,              0.1041,            0.020174,             0.47856,             0.34121,             0.34619,             0.18819,            0.095557,             0.11274,            0.030255,           0.0021876,           0.0021876,           0.0021876
                 231,            0.095958,             0.10408,            0.020067,             0.47853,             0.34116,             0.34614,             0.18821,            0.095559,             0.11277,             0.03026,           0.0021558,           0.0021558,           0.0021558
                 232,            0.095779,             0.10386,            0.020029,             0.48077,             0.33962,               0.346,             0.18815,            0.095561,              0.1128,            0.030265,           0.0021245,           0.0021245,           0.0021245
                 233,            0.095456,             0.10284,              0.0199,             0.47559,             0.34238,             0.34614,              0.1883,            0.095562,             0.11278,            0.030268,           0.0020935,           0.0020935,           0.0020935
                 234,            0.095243,             0.10277,            0.019787,              0.4751,             0.34219,             0.34602,             0.18823,            0.095565,             0.11282,            0.030275,           0.0020629,           0.0020629,           0.0020629
                 235,            0.095581,             0.10445,            0.019839,             0.45758,             0.35069,             0.34585,             0.18808,            0.095569,             0.11281,            0.030282,           0.0020327,           0.0020327,           0.0020327
                 236,            0.095258,             0.10229,            0.019728,             0.45739,             0.35061,             0.34581,             0.18816,             0.09557,             0.11288,            0.030286,           0.0020028,           0.0020028,           0.0020028
                 237,            0.095034,             0.10116,            0.019834,             0.46691,              0.3461,             0.34574,             0.18812,            0.095573,             0.11287,            0.030289,           0.0019734,           0.0019734,           0.0019734
                 238,            0.095612,             0.10346,            0.019649,             0.46568,             0.34689,             0.34578,             0.18817,            0.095575,              0.1129,            0.030294,           0.0019443,           0.0019443,           0.0019443
                 239,            0.095339,             0.10367,            0.019805,             0.46503,              0.3476,             0.34582,             0.18811,            0.095578,             0.11292,              0.0303,           0.0019156,           0.0019156,           0.0019156
                 240,            0.095477,             0.10299,            0.019805,             0.46202,             0.34862,             0.34546,             0.18806,            0.095579,             0.11293,            0.030304,           0.0018873,           0.0018873,           0.0018873
                 241,            0.095165,             0.10285,            0.019703,             0.46739,             0.34561,              0.3456,               0.188,            0.095582,             0.11293,            0.030311,           0.0018594,           0.0018594,           0.0018594
                 242,            0.095133,             0.10355,            0.019746,             0.46936,             0.34477,             0.34547,             0.18799,            0.095586,             0.11297,            0.030317,           0.0018319,           0.0018319,           0.0018319
                 243,            0.095224,             0.10302,            0.019595,             0.46961,             0.34476,              0.3456,             0.18805,            0.095589,               0.113,            0.030322,           0.0018048,           0.0018048,           0.0018048
                 244,            0.095105,             0.10212,            0.019691,             0.46052,             0.34868,             0.34541,             0.18799,            0.095592,             0.11301,            0.030329,           0.0017781,           0.0017781,           0.0017781
                 245,            0.095337,             0.10292,            0.019627,              0.4684,             0.34409,             0.34502,             0.18792,            0.095595,             0.11301,            0.030332,           0.0017519,           0.0017519,           0.0017519
                 246,            0.095265,             0.10132,            0.019557,             0.46698,             0.34485,             0.34521,             0.18798,            0.095597,             0.11303,            0.030337,            0.001726,            0.001726,            0.001726
                 247,             0.09578,               0.104,            0.019542,             0.46537,             0.34522,             0.34517,             0.18791,            0.095601,             0.11308,            0.030342,           0.0017005,           0.0017005,           0.0017005
                 248,            0.095268,             0.10359,            0.019518,             0.46311,             0.34633,             0.34522,             0.18794,            0.095602,             0.11311,            0.030347,           0.0016755,           0.0016755,           0.0016755
                 249,            0.094999,             0.10285,            0.019655,             0.46028,             0.34774,             0.34492,             0.18796,            0.095605,             0.11315,            0.030352,           0.0016509,           0.0016509,           0.0016509
                 250,            0.095029,             0.10131,            0.019496,               0.464,             0.34578,             0.34473,             0.18789,            0.095608,             0.11315,            0.030358,           0.0016267,           0.0016267,           0.0016267
                 251,            0.095396,             0.10305,            0.019585,             0.46706,             0.34425,             0.34464,             0.18779,            0.095611,             0.11312,            0.030363,           0.0016029,           0.0016029,           0.0016029
                 252,             0.09509,             0.10241,            0.019485,             0.46712,             0.34418,             0.34472,              0.1877,            0.095615,             0.11322,            0.030369,           0.0015795,           0.0015795,           0.0015795
                 253,            0.094965,             0.10207,            0.019603,             0.46522,             0.34468,             0.34474,             0.18767,            0.095617,             0.11324,            0.030375,           0.0015566,           0.0015566,           0.0015566
                 254,            0.095354,             0.10286,            0.019474,             0.46497,             0.34464,             0.34465,             0.18773,            0.095618,             0.11327,            0.030381,           0.0015341,           0.0015341,           0.0015341
                 255,            0.094916,             0.10325,            0.019661,             0.46775,               0.343,             0.34471,              0.1877,            0.095621,              0.1133,            0.030387,           0.0015121,           0.0015121,           0.0015121
                 256,            0.095114,             0.10289,            0.019553,             0.48374,             0.33603,             0.34491,             0.18775,            0.095623,             0.11331,            0.030394,           0.0014905,           0.0014905,           0.0014905
                 257,            0.094612,             0.10235,            0.019508,              0.4786,              0.3384,             0.34469,             0.18774,            0.095625,             0.11332,              0.0304,           0.0014693,           0.0014693,           0.0014693
                 258,            0.094904,             0.10109,            0.019474,             0.48347,             0.33572,             0.34454,             0.18757,            0.095628,             0.11337,            0.030407,           0.0014486,           0.0014486,           0.0014486
                 259,            0.094518,             0.10265,            0.019363,             0.48001,             0.33727,             0.34462,              0.1876,            0.095632,              0.1134,            0.030416,           0.0014283,           0.0014283,           0.0014283
                 260,            0.094816,             0.10233,            0.019171,             0.48242,             0.33605,             0.34447,              0.1875,            0.095634,             0.11346,            0.030423,           0.0014084,           0.0014084,           0.0014084
                 261,             0.09534,             0.10413,            0.019427,             0.47815,              0.3374,             0.34423,              0.1874,            0.095638,             0.11344,             0.03043,            0.001389,            0.001389,            0.001389
                 262,            0.095041,             0.10239,            0.019501,             0.47553,             0.33924,             0.34452,             0.18741,            0.095641,             0.11346,            0.030435,           0.0013701,           0.0013701,           0.0013701
                 263,            0.094692,             0.10102,            0.019342,             0.46793,             0.34219,              0.3444,             0.18732,            0.095644,             0.11353,            0.030444,           0.0013516,           0.0013516,           0.0013516
                 264,            0.095173,             0.10217,            0.019233,             0.46717,             0.34269,             0.34432,             0.18739,            0.095646,             0.11348,            0.030451,           0.0013336,           0.0013336,           0.0013336
                 265,            0.095139,             0.10398,            0.019401,             0.46343,              0.3443,             0.34424,             0.18733,             0.09565,             0.11357,            0.030458,            0.001316,            0.001316,            0.001316
                 266,            0.095111,             0.10165,            0.019267,             0.46723,             0.34309,             0.34415,             0.18728,            0.095652,             0.11355,            0.030462,           0.0012989,           0.0012989,           0.0012989
                 267,            0.094754,             0.10039,            0.019233,             0.46553,             0.34335,             0.34408,             0.18732,            0.095655,             0.11358,            0.030468,           0.0012822,           0.0012822,           0.0012822
                 268,            0.094812,              0.1026,            0.019415,             0.46879,             0.34126,             0.34398,             0.18738,            0.095658,              0.1136,            0.030474,            0.001266,            0.001266,            0.001266
                 269,            0.094911,             0.10181,            0.019163,             0.45808,             0.34627,             0.34405,             0.18742,            0.095661,             0.11365,            0.030479,           0.0012503,           0.0012503,           0.0012503
                 270,            0.095162,             0.10258,            0.019222,             0.46834,             0.34094,             0.34395,             0.18737,            0.095664,             0.11367,            0.030485,            0.001235,            0.001235,            0.001235
                 271,            0.094659,             0.10111,             0.01919,             0.45858,              0.3456,             0.34397,             0.18742,            0.095669,             0.11368,            0.030491,           0.0012202,           0.0012202,           0.0012202
                 272,            0.094866,             0.10141,            0.019434,             0.46132,             0.34405,             0.34388,             0.18743,            0.095672,             0.11368,            0.030496,           0.0012059,           0.0012059,           0.0012059
                 273,            0.094814,             0.10168,            0.019034,             0.46957,              0.3399,             0.34378,              0.1873,            0.095674,             0.11375,            0.030501,           0.0011921,           0.0011921,           0.0011921
                 274,            0.094478,             0.10118,            0.019282,             0.47004,             0.33944,              0.3435,              0.1872,            0.095677,             0.11376,            0.030505,           0.0011787,           0.0011787,           0.0011787
                 275,            0.095109,             0.10336,            0.019132,             0.46409,             0.34249,             0.34349,             0.18734,            0.095681,             0.11379,             0.03051,           0.0011658,           0.0011658,           0.0011658
                 276,            0.094721,             0.10251,            0.019048,             0.46467,             0.34238,             0.34333,             0.18706,            0.095685,             0.11384,             0.03052,           0.0011533,           0.0011533,           0.0011533
                 277,            0.094975,             0.10191,            0.019188,             0.46418,             0.34195,             0.34322,             0.18707,            0.095687,             0.11382,            0.030525,           0.0011414,           0.0011414,           0.0011414
                 278,             0.09479,             0.10179,            0.018968,             0.46381,             0.34183,             0.34288,             0.18696,            0.095691,             0.11389,            0.030528,           0.0011299,           0.0011299,           0.0011299
                 279,             0.09501,             0.10273,            0.019124,             0.46179,             0.34233,             0.34305,             0.18688,            0.095695,             0.11391,            0.030534,           0.0011189,           0.0011189,           0.0011189
                 280,            0.094987,             0.10149,            0.019213,             0.46014,             0.34275,             0.34244,             0.18676,            0.095701,             0.11393,             0.03054,           0.0011084,           0.0011084,           0.0011084
                 281,            0.094892,             0.10285,            0.019184,             0.46059,             0.34323,             0.34262,             0.18679,            0.095704,             0.11395,            0.030547,           0.0010983,           0.0010983,           0.0010983
                 282,            0.094985,             0.10218,            0.019124,             0.46075,             0.34322,             0.34243,             0.18669,            0.095708,             0.11398,            0.030553,           0.0010888,           0.0010888,           0.0010888
                 283,            0.095223,             0.10278,            0.018928,             0.46215,              0.3424,             0.34226,             0.18648,            0.095712,             0.11401,            0.030561,           0.0010797,           0.0010797,           0.0010797
                 284,            0.094446,             0.10091,            0.018961,             0.45946,             0.34351,             0.34226,             0.18637,            0.095717,             0.11402,             0.03057,           0.0010711,           0.0010711,           0.0010711
                 285,            0.094788,             0.10228,            0.018897,             0.45933,             0.34373,              0.3421,             0.18619,            0.095721,             0.11403,            0.030576,            0.001063,            0.001063,            0.001063
                 286,            0.094523,             0.10107,            0.019004,              0.4631,             0.34163,             0.34261,             0.18632,            0.095723,              0.1141,             0.03058,           0.0010554,           0.0010554,           0.0010554
                 287,            0.094729,             0.10282,            0.018991,             0.46459,             0.34087,             0.34226,              0.1862,            0.095729,             0.11414,            0.030589,           0.0010483,           0.0010483,           0.0010483
                 288,             0.09447,             0.10004,            0.018911,             0.45824,             0.34361,             0.34199,             0.18612,            0.095733,             0.11414,            0.030598,           0.0010416,           0.0010416,           0.0010416
                 289,            0.094546,             0.10076,            0.018926,             0.45795,             0.34369,              0.3419,             0.18612,            0.095738,             0.11422,            0.030607,           0.0010355,           0.0010355,           0.0010355
                 290,            0.094267,             0.10097,            0.018869,             0.50272,             0.32427,             0.34175,             0.18611,            0.095742,             0.11421,            0.030616,           0.0010298,           0.0010298,           0.0010298
                 291,            0.094295,             0.10187,            0.018804,             0.50186,               0.325,             0.34172,             0.18603,            0.095747,             0.11421,            0.030623,           0.0010247,           0.0010247,           0.0010247
                 292,            0.094959,             0.10202,            0.018961,              0.5005,             0.32535,             0.34182,             0.18609,            0.095751,             0.11426,            0.030631,             0.00102,             0.00102,             0.00102
                 293,            0.094441,             0.10149,            0.019005,             0.50317,             0.32423,             0.34177,              0.1861,            0.095756,             0.11428,            0.030638,           0.0010158,           0.0010158,           0.0010158
                 294,            0.094324,             0.10004,            0.018892,             0.50283,             0.32416,             0.34173,             0.18612,             0.09576,             0.11429,            0.030646,           0.0010121,           0.0010121,           0.0010121
                 295,            0.094459,             0.10197,            0.018837,             0.50306,             0.32407,             0.34166,             0.18598,            0.095765,              0.1144,            0.030655,           0.0010089,           0.0010089,           0.0010089
                 296,            0.094509,             0.10096,            0.018777,             0.50011,             0.32492,             0.34153,             0.18595,            0.095768,             0.11439,            0.030663,           0.0010062,           0.0010062,           0.0010062
                 297,            0.094418,             0.10172,            0.018895,             0.49817,             0.32559,             0.34142,              0.1858,            0.095773,             0.11443,            0.030673,           0.0010039,           0.0010039,           0.0010039
                 298,            0.094439,             0.10174,            0.018883,             0.49917,             0.32501,             0.34135,             0.18578,            0.095778,             0.11445,            0.030683,           0.0010022,           0.0010022,           0.0010022
                 299,            0.094369,              0.1006,            0.018803,             0.49429,             0.32636,             0.34101,             0.18561,            0.095783,             0.11449,            0.030692,            0.001001,            0.001001,            0.001001
